id_local,Nombre,desc_situacion_terraza,desc_ubicacion_terraza,id_distrito_local,desc_distrito_local,desc_barrio_local
270268154,GRAN HONG KONG,Abierta,Acera,15,CIUDAD LINEAL,COLINA
270539437,LA MARINA,Abierta,Acera,15,CIUDAD LINEAL,QUINTANA
285046971,PUNTO Y COMA,Abierta,Acera,15,CIUDAD LINEAL,COSTILLARES
270322983,CAFETERIA EL SURTIDOR,Abierta,Acera,2,ARGANZUELA,ACACIAS
10002063,STARBUCKS COFFE,Abierta,Acera,1,CENTRO,PALACIO
270221528,EL TIO ANTONIO,Abierta,Plaza peatonal,8,FUENCARRAL-EL PARDO,EL PARDO
270334585,GUISADO MOYA BLANCA FLORA,Abierta,Acera,3,RETIRO,PACIFICO
30000493,A Z FOOD  AND CAFE,Abierta,Acera,3,RETIRO,LOS JERONIMOS
30001300,ALFONSO XI,Abierta,Acera,3,RETIRO,LOS JERONIMOS
30000865,DONDE SIEMPRE,Abierta,Acera,3,RETIRO,PACIFICO
270396723,BAR-CAFETERIA  TANAY,Abierta,Acera,3,RETIRO,PACIFICO
280020919,LA TAGLIATELLA,Abierta,Acera,3,RETIRO,IBIZA
270063018,EL TALGO,Abierta,Bulevar,3,RETIRO,IBIZA
270438338,TOLEZAMAR BAR RESTAURANTE,Abierta,Bulevar,3,RETIRO,IBIZA
270536657,R?TULO NO INFORMADO,Abierta,Acera,18,VILLA DE VALLECAS,ENSANCHE DE VALLECAS
285030921,HORNO ROSALES,Abierta,Acera,17,VILLAVERDE,BUTARQUE
270034144,BAR JANNA,Abierta,Acera,10,LATINA,PUERTA DEL ANGEL
270379026,RESTAURANTE MARTINETE,Abierta,Acera,4,SALAMANCA,LISTA
270525368,FABORIT,Abierta,Acera,1,CENTRO,CORTES
10002074,CAFETERIA DOMINGO'S,Abierta,Acera,1,CENTRO,PALACIO
270184649,BAR LAS CUBAS,Abierta,Acera,18,VILLA DE VALLECAS,CASCO H.VALLECAS
270533198,EL RINCON DE MINAYA,Abierta,Acera,18,VILLA DE VALLECAS,ENSANCHE DE VALLECAS
270184330,CAFETERIA FRANCES,Abierta,Acera,18,VILLA DE VALLECAS,CASCO H.VALLECAS
180000498,CASA GORI,Abierta,Acera,18,VILLA DE VALLECAS,SANTA EUGENIA
270524402,LA TAGLIATELLA  PIZZERIE,Abierta,Acera,6,TETUAN,CASTILLEJOS
270442965,MESON RESTAURANTE O PAZO DE LUGO,Abierta,Acera,1,CENTRO,EMBAJADORES
210000223,RESTAURANTE GREEN,Abierta,Acera,21,BARAJAS,CORRALEJOS
280007460,ARBONAIDA,Abierta,Calle peatonal,1,CENTRO,PALACIO
280008896,LACA?A,Abierta,Acera,1,CENTRO,EMBAJADORES
270202582,CAFE DEL REAL,Abierta,Acera,1,CENTRO,PALACIO
280011727,CERVECERIA LA SURE?A,Abierta,Calle peatonal,1,CENTRO,SOL
270381187,LA PLATERIA TABERNA BAR,Abierta,Plaza peatonal,1,CENTRO,CORTES
280011563,CRUZ DE MALTA CERVECERIA,Abierta,Calle peatonal,1,CENTRO,SOL
270047881,CABREIRA CERVECERIA,Abierta,Calle peatonal,1,CENTRO,UNIVERSIDAD
280011564,EL ABUELO,Abierta,Acera,1,CENTRO,SOL
270222333,BAR EL PE?ON,Abierta,Acera,1,CENTRO,PALACIO
270231662,CAFE DE LA VILLA,Abierta,Plaza peatonal,1,CENTRO,PALACIO
270232790,KFC,Abierta,Calle peatonal,1,CENTRO,SOL
270434016,CERVECERIA ALEMANA,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,CORTES
10002848,HOTEL ROOM MATE,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,JUSTICIA
150001164,DONNER KING,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
150002692,BAR LA CUADRILLA,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
270166791,DELICIOUS KITCHEN,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
285043817,LOS CLUBS,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
270166808,SAL Y PIMIENTA,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
285003924,COCOTITO,Abierta,Calle peatonal,1,CENTRO,SOL
10002179,MALASPINA,Abierta,Calle peatonal,1,CENTRO,SOL
285003925,CASA MARIUS,Abierta,Calle peatonal,1,CENTRO,SOL
10000071,LA DESCUBIERTA,Abierta,Calle peatonal,1,CENTRO,SOL
10001293,BAR RESTAURANTE EN BUSCA DEL TIEMPO,Abierta,Calle peatonal,1,CENTRO,SOL
270319739,MAJADERITOS,Abierta,Calle peatonal,1,CENTRO,SOL
10002469,R??TULO NO INFORMADO,Abierta,Acera,1,CENTRO,SOL
285003921,BARCELONA OCHO,Abierta,Acera,1,CENTRO,SOL
10002337,STARBUCKS,Suspension temporal,Acera,1,CENTRO,SOL
10002356,BAR SAN BRUNO,Abierta,Calle peatonal,1,CENTRO,PALACIO
285043944,BAR,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
270353288,BAR RESTAURANTE PORTA LATINA,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
270282793,EL GALEON,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
270485517,BAR DOS HERMANOS,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
280071856,PUNTO LATINO,Abierta,Plaza peatonal,15,CIUDAD LINEAL,QUINTANA
270449399,MESON LAS PICAS,Abierta,Acera,15,CIUDAD LINEAL,PUEBLO NUEVO
270167482,BAR LOS CHARROS,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
60002521,DEHESA DE SANTA MARIA,Abierta,Acera,6,TETUAN,CASTILLEJOS
270098662,BAR CHIC,Abierta,Acera,6,TETUAN,BELLAS VISTAS
10002882,LA MUCCA,Abierta,Acera,1,CENTRO,UNIVERSIDAD
270528599,BAR RESTAURANTE LA CARPA,Abierta,Acera,1,CENTRO,EMBAJADORES
270051466,LAS DESCALZAS,Abierta,Calle peatonal,1,CENTRO,SOL
280007711,TABERNA ERRANTE,Abierta,Acera,1,CENTRO,PALACIO
270037687,CAFETERIA OSMAR,Abierta,Acera,1,CENTRO,PALACIO
280008952,CAFETERIA ALCES RESTAURANTE,Abierta,Acera,1,CENTRO,EMBAJADORES
270280420,RESTAURANTE EL PUCHERO SA,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
50000844,GREENER,Abierta,Superficie en parcela privada,5,CHAMARTIN,PROSPERIDAD
270477534,GINOS,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
50001144,LA TABERNA DE PEDRO,Abierta,Acera,5,CHAMARTIN,HISPANOAMERICA
40003061,RESTAURANTE EL MIRADOR CAFETERIA,Cerrada,Acera,4,SALAMANCA,GUINDALERA
270242372,R?TULO NO INFORMADO,Abierta,Bulevar,4,SALAMANCA,RECOLETOS
270070458,EL MERCADO DE VELAZQUEZ,Abierta,Acera,4,SALAMANCA,RECOLETOS
280044177,TACO BELL,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
10001786,TORO TAPAS,Abierta,Calle peatonal,1,CENTRO,PALACIO
50000418,CEIP RAMIRO DE MAEZTU,Abierta,Acera,5,CHAMARTIN,EL VISO
270272481,CERVECERIA LA SURE?A,Abierta,Plaza peatonal,4,SALAMANCA,GOYA
270191013,GENESIS,Abierta,Plaza peatonal,17,VILLAVERDE,LOS ROSALES
270278754,EL JAMON Y EL CHURRASCO,Abierta,Acera,6,TETUAN,CASTILLEJOS
280009323,MAESTRO CHURRERO,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,CORTES
270147649,MAESTRO CHURERO CHOCOLATERIA,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,CORTES
280032062,PIZZERIA CARLOS,Abierta,Acera,6,TETUAN,BERRUGUETE
280055514,BAR EL CORTIJO II,Abierta,Acera,11,CARABANCHEL,COMILLAS
90000853,ENKLIMA,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
90000837,FLORIDA 18,Abierta,Acera,9,MONCLOA-ARAVACA,CASA DE CAMPO
270415052,RESTAURANTE BAR RETORNO,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
150000841,CAFETERIA ORFE,Abierta,Acera,15,CIUDAD LINEAL,SAN JUAN BAUTISTA
270168982,MESON LA CHOZA BAR,Abierta,Acera,15,CIUDAD LINEAL,PUEBLO NUEVO
270312304,BAR LAS GARGOLAS,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
270243014,CERVECERIA LA PLAZA,Abierta,Plaza peatonal,15,CIUDAD LINEAL,VENTAS
270544504,BAR-CAFETERIA,Abierta,Calle peatonal,15,CIUDAD LINEAL,VENTAS
150001167,CAFETERIA BAR NORTE,Abierta,Calle peatonal,15,CIUDAD LINEAL,VENTAS
280073500,SHANGO,Abierta,Acera,15,CIUDAD LINEAL,PUEBLO NUEVO
270532541,BAR CAFETERIA LA CASTIZA,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
280073086,TABERNA EL 7,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
150001862,PIZZERIA DON VITO,Abierta,Calle peatonal,15,CIUDAD LINEAL,VENTAS
270219443,BAR LA TABERNA DE YOLI ANTES LOS ?NGELES,Abierta,Acera,19,VICALVARO,CASCO H.VICALVARO
270439967,EL SUE?O DE GONZALO,Abierta,Acera,6,TETUAN,CUATRO CAMINOS
270498059,M?S CORAZ?N,Abierta,Acera,1,CENTRO,EMBAJADORES
270042083,EL GRANERO DE LAVAPIES,Abierta,Acera,1,CENTRO,EMBAJADORES
270349176,BAR LOS PUENTES,Abierta,Acera,18,VILLA DE VALLECAS,CASCO H.VALLECAS
40002744,ENSALADAS Y MAS,Abierta,Acera,4,SALAMANCA,CASTELLANA
60002766,BAR,Abierta,Superficie en parcela privada,6,TETUAN,ALMENARA
150000883,SAPAMA,Abierta,Acera,15,CIUDAD LINEAL,QUINTANA
285015255,CERVECERIA CARLOS V,Abierta,Acera,8,FUENCARRAL-EL PARDO,LA PAZ
270545008,TABERNA LA BUHA,Abierta,Acera,1,CENTRO,PALACIO
270224383,BAR EL VIAJERO,Abierta,Acera,1,CENTRO,PALACIO
270033527,BAR EL PARQUE,Abierta,Acera,17,VILLAVERDE,LOS ROSALES
120000435,EL OBRADOR SEVERIANO,Abierta,Acera,12,USERA,SAN FERMIN
270287281,LA BRA?A,Abierta,Acera,12,USERA,ALMENDRALES
270062764,CERVECERIA CHUNDA,Abierta,Bulevar,3,RETIRO,IBIZA
30001415,POLLO Y CARBON,Abierta,Acera,3,RETIRO,PACIFICO
270322568,HELADOS SIENNA,Abierta,Acera,3,RETIRO,IBIZA
270449162,CAFETER?A,Abierta,Otros,4,SALAMANCA,CASTELLANA
280018283,CAFE Y MAS,Abierta,Acera,2,ARGANZUELA,IMPERIAL
270322020,IBERICO & D.O.,Abierta,Plaza con bandas permanentes de circulaci? rodada,3,RETIRO,NI?O JESUS
270089855,RESTAURANTE BACO,Abierta,Acera,5,CHAMARTIN,CIUDAD JARDIN
270363414,TABERNA LA GOYESCA,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
280022554,PENALTY LOUNGE BAR,Abierta,Otros,5,CHAMARTIN,HISPANOAMERICA
285007188,ROTULO NO INFORMADO,Abierta,Acera,5,CHAMARTIN,HISPANOAMERICA
280022993,ALLO PIZZA,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
270398176,LA VILLANA BAR,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
50001539,LUMAN II,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
200001286,BAR HERMANOS VELASCO,Abierta,Acera,20,SAN BLAS-CANILLEJAS,CANILLEJAS
285002563,BAR AUTOMATICO,Abierta,Acera,1,CENTRO,EMBAJADORES
270049624,TABERNA LA CASTA,Abierta,Calle peatonal,1,CENTRO,UNIVERSIDAD
270538787,PASA Y PICA LA TABERNA,Abierta,Acera,11,CARABANCHEL,BUENAVISTA
270486171,BIOTZA  BAR-RESTAURANTE,Abierta,Acera,4,SALAMANCA,RECOLETOS
280055778,CAFETERIA PUERTA BONITA,Abierta,Acera,11,CARABANCHEL,PUERTA BONITA
270349936,CERVECERIA LA RIA,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
270309538,CAFETERIA FANNY,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
285007253,RESTAURANTE,Abierta,Calle peatonal,5,CHAMARTIN,HISPANOAMERICA
285033039,CAF? BAR ENSANCHE 71,Abierta,Acera,18,VILLA DE VALLECAS,ENSANCHE DE VALLECAS
270516059,FORKON S.L.,Abierta,Plaza peatonal,3,RETIRO,PACIFICO
30001424,ATLANTICO CASA DE PETISCOS,Abierta,Acera,3,RETIRO,IBIZA
280063979,LA LUNA,Abierta,Plaza peatonal,14,MORATALAZ,MARROQUINA
280072827,LA CABA?A,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
270036901,SIN R?TULO,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
270545141,SIDRERIA ASTIGARRAGA,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
270176052,EL NAVIO,Abierta,Acera,15,CIUDAD LINEAL,COSTILLARES
270547577,BAR EL PASO DOBLE,Abierta,Calle peatonal,15,CIUDAD LINEAL,QUINTANA
285047080,LA BOTELLER?A DEL SUR,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
285004235,VIPS,Abierta,Acera,1,CENTRO,PALACIO
280016044,ESTADO PURO,Abierta,Plaza peatonal,1,CENTRO,CORTES
270193503,LOS GALAYOS,Abierta,Calle peatonal,1,CENTRO,SOL
10001841,CHOCOLATERIA VALOR,Abierta,Calle peatonal,1,CENTRO,SOL
10002547,COMETE EL MUNDO,Abierta,Acera,1,CENTRO,EMBAJADORES
10001692,STARBUCKS COFFEE,Abierta,Acera,1,CENTRO,CORTES
270047332,PUB SAGASTA 28,Abierta,Acera,1,CENTRO,JUSTICIA
270438113,LA FAROLA,Abierta,Calle peatonal,1,CENTRO,SOL
280008167,"LA MANYULA, BAR, CAFETER?A, RACIONES",Abierta,Acera,1,CENTRO,EMBAJADORES
280010893,M?R,Abierta,Calle peatonal,1,CENTRO,UNIVERSIDAD
10002400,RESTAURANTE CHINO PLAZA DEL ANGEL,Abierta,Acera,1,CENTRO,CORTES
280009350,LA TIA CEBOLLA,Abierta,Acera,1,CENTRO,CORTES
270193028,MAD MAD VEGAN,Abierta,Acera,1,CENTRO,JUSTICIA
285002983,INDALO TAPAS,Abierta,Calle peatonal,1,CENTRO,JUSTICIA
270437583,ANJO CERVECERIA,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
150000894,PELUQUERIA LOW COST,Abierta,Acera,15,CIUDAD LINEAL,QUINTANA
280072760,ALACENA CAFETERIA CERVECERIA,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
270173254,BAR ASTUR LEONES CERVECERIA,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
280072801,BAR LA VILLA DE TONY CAFE,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
270276112,CAFETERIA BAR QUEPAR,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
270173247,CAFETERIA ISLA,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
285046336,BAR-CERVECERIA,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
270363410,BAR LA TABERNA DE CHANA VIC?LVARO,Abierta,Bulevar,19,VICALVARO,VALDEBERNARDO
270520861,100 MONTADITOS,Abierta,Acera,6,TETUAN,CUATRO CAMINOS
60000799,DIDECO,Abierta,Superficie en parcela privada,6,TETUAN,CASTILLEJOS
270328707,BAR LA TERRAZA,Abierta,Plaza peatonal,15,CIUDAD LINEAL,SAN JUAN BAUTISTA
280071775,EL RINCONCITO,Abierta,Acera,15,CIUDAD LINEAL,PUEBLO NUEVO
285037743,BAR,Abierta,Acera,13,PUENTE DE VALLECAS,NUMANCIA
270532624,LAS BOVEDAS DE CIBELES,Abierta,Acera,1,CENTRO,JUSTICIA
10000876,TAPA TAPA,Abierta,Calle peatonal,1,CENTRO,SOL
270379556,RESTAURANTE JALO,Suspension temporal,Acera,1,CENTRO,EMBAJADORES
270536164,BAR BAHIA,Abierta,Plaza peatonal,12,USERA,ALMENDRALES
270527385,BAR EL ENCIERRO,Abierta,Otros,12,USERA,SAN FERMIN
285014875,BAR: EMANUELA ANA,Abierta,Superficie en parcela privada,8,FUENCARRAL-EL PARDO,EL PILAR
280031236,TAPIKAS,Abierta,Acera,6,TETUAN,CASTILLEJOS
170000797,BAR EL MIRADOR DE SAN ISIDRO,Abierta,Calle peatonal,17,VILLAVERDE,LOS ROSALES
270549229,PURE & BOWL,Abierta,Acera,2,ARGANZUELA,LEGAZPI
280066914,PIZZERIA MAYOR,Abierta,Acera,20,SAN BLAS-CANILLEJAS,ARCOS
270082655,BECQUER 6 FOOD & DRINKS,Abierta,Acera,4,SALAMANCA,CASTELLANA
270479134,CRUZ AZUL,Abierta,Acera,3,RETIRO,IBIZA
270064998,MURILLO CAFE,Abierta,Acera,3,RETIRO,LOS JERONIMOS
30000874,OFERCOPY,Abierta,Bulevar,3,RETIRO,IBIZA
270400740,PARADOR DEL JAMON,Abierta,Acera,3,RETIRO,IBIZA
285027962,LA CASITA DE CARLOTA,Abierta,Acera,14,MORATALAZ,MARROQUINA
280010749,EL CHOCOLATE DE LORO,Abierta,Acera,1,CENTRO,UNIVERSIDAD
10002508,STARBUCKS COFFEE,Abierta,Plaza peatonal,1,CENTRO,SOL
270469151,BAR RESTAURANTE MAISHA,Abierta,Acera,1,CENTRO,EMBAJADORES
280007570,LA POTENTE,Abierta,Acera,1,CENTRO,PALACIO
285003991,MESON DE LA TORTILLA,Abierta,Acera,1,CENTRO,SOL
285002832,MATUTE,Abierta,Plaza peatonal,1,CENTRO,CORTES
270082346,LA PERCHA,Abierta,Acera,4,SALAMANCA,CASTELLANA
270545128,CAFE CANELA RESTAURANTE,Abierta,Acera,9,MONCLOA-ARAVACA,CASA DE CAMPO
120000726,BAR CERVECERIA SEVILLA,Abierta,Acera,12,USERA,PRADOLONGO
170000101,CAFETERIA ZAMPA TAPAS,Abierta,Acera,17,VILLAVERDE,SAN ANDRES
280062175,BAR LAS PALMERAS,Abierta,Acera,17,VILLAVERDE,SAN CRISTOBAL
270326769,BAR LOS AMIGOS,Abierta,Acera,21,BARAJAS,AEROPUERTO
285016516,EL MORDISCO,Abierta,Acera,8,FUENCARRAL-EL PARDO,MIRASIERRA
270554753,MC DONALDS,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
280022576,BAR RESTAURANTE,Abierta,Plaza peatonal,5,CHAMARTIN,HISPANOAMERICA
280047621,RESTAURANTE FENIX,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
270410790,THE GOOD BURGER,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
280048669,EL 39,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
285016515,LA MENDOZINA,Abierta,Acera,8,FUENCARRAL-EL PARDO,MIRASIERRA
280048873,LA MESA PUESTA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270127850,KEBAB KEBABISH,Abierta,Plaza peatonal,8,FUENCARRAL-EL PARDO,PE?A GRANDE
270138062,BAR FELIX,Abierta,Acera,9,MONCLOA-ARAVACA,VALDEZARZA
270043164,HOSTAL  PERSAL,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,CORTES
270265388,BAR LE PETIT,Abierta,Acera,1,CENTRO,EMBAJADORES
285002566,BAR LA PLAYA DE LAVAPIES,Abierta,Acera,1,CENTRO,EMBAJADORES
270267696,TAPAME,Abierta,Calle peatonal,15,CIUDAD LINEAL,VENTAS
270305245,MONTEMAYOR,Abierta,Acera,15,CIUDAD LINEAL,QUINTANA
270173797,CAFETERIA ROMAN,Abierta,Plaza peatonal,15,CIUDAD LINEAL,CONCEPCION
270173801,SALONES LASO,Abierta,Plaza peatonal,15,CIUDAD LINEAL,CONCEPCION
270173819,CASA IVAN,Abierta,Plaza peatonal,15,CIUDAD LINEAL,CONCEPCION
270173370,CAFETERIA LUZON,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
270312478,BAR YOLANDA,Abierta,Calle peatonal,15,CIUDAD LINEAL,SAN PASCUAL
270078923,KING DONER KEBAD,Cerrada,Acera,4,SALAMANCA,GUINDALERA
280002450,BODEGA LA FUENTE,Abierta,Acera,4,SALAMANCA,GOYA
270078918,BAR VALLADARES,Cerrada,Acera,4,SALAMANCA,GUINDALERA
270445995,BAR LA VEGA,Abierta,Acera,17,VILLAVERDE,LOS ANGELES
170001445,BAR LA TERRAZA,Abierta,Otros,17,VILLAVERDE,SAN ANDRES
270378767,EL SABINAR,Abierta,Superficie en parcela privada,8,FUENCARRAL-EL PARDO,PE?A GRANDE
80001227,RISTORANTE GINOS,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
270533223,THINK,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
270530573,80? GASTRO XS,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
270132173,BAR CAFETERIA HERMANOS RODRIGUEZ,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
270132174,CAFETERIA AZABAL,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
270543843,TELEPIZZA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL GOLOSO
285016718,LOS 100 MONTADITOS,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL GOLOSO
280048958,CHUPI LERENDI,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL GOLOSO
270213978,INTECA REFORMAS Y DESE?O DE INTERIORES,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
80001161,BAR GONGO,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270130245,HORCHATERIA BARI HELADERIA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270413807,ZAGROS DOGER KEBAB,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
280047442,CERVECERIA LOS ROBLES,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270130126,BAR SANTILLAN,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
285016194,PEGGY SUE,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
80000977,CAPRICHOS,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
270435878,MESON LOS ARCOS CAFETERIA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270129915,BAR EL RINCONCITO,Abierta,Calle peatonal,8,FUENCARRAL-EL PARDO,EL PILAR
270130068,BAR PALAS,Abierta,Calle peatonal,8,FUENCARRAL-EL PARDO,EL PILAR
80000613,ESCONDITE JAMONAL,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
270272567,BAR PRADENA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270131068,CAFETERIA FELGAR PUB,Abierta,Acera,8,FUENCARRAL-EL PARDO,LA PAZ
270307845,CAFETERIA FEREVA,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
280047464,MESON TOLEDANO,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
280048311,RESTAURANTE EL ENVITE,Abierta,Acera,8,FUENCARRAL-EL PARDO,MIRASIERRA
270435104,MADRID LA CORTE,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270544949,BAR LA PONDEROSA 2,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
80001052,RESTAURANTE BAR HAWAII,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
280047383,RANIA Y AYA DONER KEBAB ASADOR DE POLLOS,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
80000946,BAR SAN LUIS,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
280047677,BAR CAFE IBOR,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
280046825,CAFETERIA RUBIO,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
280046785,BAR CERVECERIA J CAMPOS,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
270393819,MONTES,Abierta,Plaza peatonal,8,FUENCARRAL-EL PARDO,EL PARDO
270206551,LA MARQUESITA,Abierta,Plaza con bandas permanentes de circulaci? rodada,8,FUENCARRAL-EL PARDO,EL PARDO
270198136,CASA PEPE,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
280047229,BAR TXAPELA TABERNA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270398092,BAR LAS TORCAS,Abierta,Plaza peatonal,8,FUENCARRAL-EL PARDO,PE?A GRANDE
270318984,EL 22 CAFE,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270419230,LAS REJAS,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270374511,ORFRAN,Abierta,Plaza peatonal,8,FUENCARRAL-EL PARDO,LA PAZ
270544542,PIZZER?A DI CARLO,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
280047526,LA TABERNA,Abierta,Acera,8,FUENCARRAL-EL PARDO,LA PAZ
280046693,LA CHOZA DEL SEGOVIANO,Abierta,Calle peatonal,8,FUENCARRAL-EL PARDO,EL PARDO
270418383,LA STRADA,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
270127811,BAR LA ISLA,Abierta,Calle peatonal,8,FUENCARRAL-EL PARDO,PE?A GRANDE
270128146,BAR CERVECERIA LA CARABELA,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
270313306,CERVECERIA CAFE BAR EL 88,Abierta,Plaza peatonal,8,FUENCARRAL-EL PARDO,PE?A GRANDE
270497377,BAR MELGAREZ,Abierta,Acera,8,FUENCARRAL-EL PARDO,PE?A GRANDE
280047893,CAFETERIA LOS SERRANITOS CERVECERIA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270307066,BAR LA CANCHA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270532528,LA TABERNA DE PALACIO,Abierta,Plaza con bandas permanentes de circulaci? rodada,8,FUENCARRAL-EL PARDO,EL PARDO
280048662,LA MANO DE PABLO,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
80001254,CAFETERIA CASTELLOTE,Abierta,Acera,8,FUENCARRAL-EL PARDO,LA PAZ
280048872,CERVECERIA LA PI?ATA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
150000223,CERVECERIA EL BARRIL,Abierta,Acera,15,CIUDAD LINEAL,SAN PASCUAL
270395377,BAR RUVAL,Abierta,Acera,15,CIUDAD LINEAL,CONCEPCION
285002629,D'CH,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,EMBAJADORES
270170644,BAR LOS EXTREME?OS,Abierta,Acera,15,CIUDAD LINEAL,PUEBLO NUEVO
270471620,DUNKIN COFFEE,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,EMBAJADORES
280007617,PADTHAIWOK,Abierta,Acera,1,CENTRO,PALACIO
270038664,CAFE DEL NUNCIO,Abierta,Calle peatonal,1,CENTRO,PALACIO
270079133,LA PANERIE,Abierta,Acera,4,SALAMANCA,LISTA
40001331,EL GRAN BARRIL,Abierta,Acera,4,SALAMANCA,GOYA
40001224,LA COLONIAL  DE GOYA,Abierta,Acera,4,SALAMANCA,RECOLETOS
280007821,EL TAPEO,Abierta,Acera,1,CENTRO,PALACIO
